REPORT START/STOP
Start Time,27/05/2021,08:52:47
End Time,27/05/2021,11:07:53

Program,R454C_pi_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
27/05/2021;08:56:39,?,2.882041,?,13.880177,400,399.946991,25,21.55212
27/05/2021;08:56:40,?,2.888808,?,13.908227,400,399.874176,25,21.562174
27/05/2021;08:56:41,?,2.89899,?,13.947572,400,399.868408,25,21.577019
27/05/2021;08:56:42,?,2.89899,?,13.964851,400,399.939545,25,21.586569
27/05/2021;08:56:43,?,2.904553,?,13.98901,400,399.955627,25,21.60149
27/05/2021;08:56:44,?,2.913198,?,13.98901,400,399.955627,25,21.60149
27/05/2021;08:56:45,?,2.918661,?,14.017531,400,399.894501,25,21.61927
27/05/2021;08:56:46,?,2.923032,?,14.059694,400,399.934906,25,21.63508
27/05/2021;08:56:47,?,2.926621,?,14.100471,400,399.954285,25,21.642418
27/05/2021;08:56:48,?,2.931161,?,14.113759,400,399.957214,25,21.648714
27/05/2021;08:56:49,?,2.937692,?,14.136488,400,399.919495,25,21.662727
27/05/2021;08:56:50,?,2.942425,?,14.168699,400,399.85321,25,21.675629
27/05/2021;08:56:51,?,2.946242,?,14.191833,400,399.85733,25,21.687853
27/05/2021;08:56:52,?,2.948543,?,14.225265,400,399.79715,25,21.703363
27/05/2021;08:56:53,?,2.953664,?,14.251957,400,399.773804,25,21.716125
27/05/2021;08:56:54,?,2.959765,?,14.284454,400,399.761963,25,21.735439
27/05/2021;08:56:55,?,2.959765,?,14.31067,400,399.84024,25,21.742458
27/05/2021;08:56:56,?,2.964286,?,14.332298,400,399.920349,25,21.743567
27/05/2021;08:56:57,?,2.971124,?,14.364793,400,399.993378,25,21.745354
27/05/2021;08:56:58,?,2.977073,?,14.398601,400,399.993896,25,21.753613
27/05/2021;08:56:59,?,2.983178,?,14.417307,400,400.009277,25,21.766493
27/05/2021;08:57:00,?,2.986415,?,14.417307,400,400.009277,25,21.766493
27/05/2021;08:57:01,?,2.994118,?,14.446784,400,399.951508,25,21.783932
27/05/2021;08:57:02,?,3.001075,?,14.466577,400,399.94397,25,21.799007
27/05/2021;08:57:03,?,3.006743,?,14.501921,400,399.981262,25,21.813133
27/05/2021;08:57:04,?,3.014805,?,14.519518,400,399.915771,25,21.825016
27/05/2021;08:57:05,?,3.020575,?,14.528196,400,399.845062,25,21.838152
27/05/2021;08:57:06,?,3.025611,?,14.564758,400,399.837708,25,21.844849
27/05/2021;08:57:07,?,3.030008,?,14.604271,400,400.064606,25,21.852749
27/05/2021;08:57:08,?,3.032557,?,14.643539,400,400.496704,25,21.857912
27/05/2021;08:57:09,?,3.036245,?,14.684332,400,400.680908,25,21.861057
27/05/2021;08:57:10,?,3.042548,?,14.711707,400,400.731537,25,21.863123
27/05/2021;08:57:11,?,3.042548,?,14.724835,400,400.760681,25,21.873606
27/05/2021;08:57:12,?,3.049164,?,14.775084,400,400.735199,25,21.900015
27/05/2021;08:57:13,?,3.05325,?,14.818985,400,400.753906,25,21.923416
27/05/2021;08:57:14,?,3.055089,?,14.838112,400,400.832123,25,21.940117
27/05/2021;08:57:15,?,3.059407,?,14.850158,400,400.826935,25,21.948904
27/05/2021;08:57:16,?,3.062229,?,14.879334,400,400.751343,25,21.963171
27/05/2021;08:57:17,?,3.06678,?,14.879334,400,400.751343,25,21.963171
27/05/2021;08:57:18,?,3.072636,?,14.903608,400,400.681641,25,21.985876
27/05/2021;08:57:19,?,3.076571,?,14.917231,400,400.425201,25,22.004412
27/05/2021;08:57:20,?,3.079953,?,14.941226,400,400.116974,25,22.016699
27/05/2021;08:57:21,?,3.080704,?,14.973156,400,399.928619,25,22.02705
27/05/2021;08:57:22,?,3.080704,?,15.010659,400,399.930328,25,22.038797
27/05/2021;08:57:23,?,3.087209,?,15.022608,400,400.057739,25,22.049852
27/05/2021;08:57:24,?,3.093493,?,15.071124,400,400.112396,25,22.062998
27/05/2021;08:57:25,?,3.096482,?,15.104793,400,400.093414,25,22.076239
27/05/2021;08:57:26,?,3.099253,?,15.113683,400,400.070465,25,22.086338
27/05/2021;08:57:27,?,3.103907,?,15.125065,400,400.067474,25,22.092127
27/05/2021;08:57:28,?,3.107788,?,15.145854,400,400.029694,25,22.101135
27/05/2021;08:57:29,?,3.111513,?,15.165101,400,399.961578,25,22.111473
27/05/2021;08:57:30,?,3.113804,?,15.203249,400,399.959808,25,22.128334
27/05/2021;08:57:31,?,3.115709,?,15.225442,400,399.949402,25,22.151993
27/05/2021;08:57:32,?,3.118486,?,15.244343,400,399.989929,25,22.165989
27/05/2021;08:57:33,?,3.118486,?,15.244343,400,399.989929,25,22.165989
27/05/2021;08:57:34,?,3.120872,?,15.284171,400,400.033508,25,22.17227
27/05/2021;08:57:35,?,3.121553,?,15.300931,400,400.029266,25,22.171057
27/05/2021;08:57:36,?,3.126995,?,15.326868,400,399.965759,25,22.176525
27/05/2021;08:57:37,?,3.13223,?,15.342508,400,399.880096,25,22.184687
27/05/2021;08:57:38,?,3.136249,?,15.366441,400,399.842499,25,22.191389
27/05/2021;08:57:39,?,3.138756,?,15.39954,400,399.868164,25,22.199137
27/05/2021;08:57:40,?,3.141271,?,15.428684,400,399.938629,25,22.209558
27/05/2021;08:57:41,?,3.143143,?,15.451588,400,399.925354,25,22.223772
27/05/2021;08:57:42,?,3.143143,?,15.466175,400,399.894623,25,22.238262
27/05/2021;08:57:43,?,3.145759,?,15.499224,400,399.911133,25,22.244379
27/05/2021;08:57:44,?,3.14535,?,15.52751,400,399.925446,25,22.248699
27/05/2021;08:57:45,?,3.149411,?,15.53904,400,400.01416,25,22.25795
27/05/2021;08:57:46,?,3.149464,?,15.563932,400,400.021301,25,22.268187
27/05/2021;08:57:47,?,3.142228,?,15.582047,400,399.959656,25,22.280233
27/05/2021;08:57:48,?,3.124467,?,15.582047,400,399.959656,25,22.280233
27/05/2021;08:57:49,?,3.095432,?,15.611977,400,399.826569,25,22.287859
27/05/2021;08:57:50,?,3.060993,?,15.653366,400,399.797577,25,22.290627
27/05/2021;08:57:51,?,3.026985,?,15.661285,400,399.814575,25,22.294394
27/05/2021;08:57:52,?,2.988254,?,15.701381,400,399.913025,25,22.30172
27/05/2021;08:57:53,?,2.954457,?,15.72707,400,400.009399,25,22.310184
27/05/2021;08:57:54,?,2.922291,?,15.75352,400,400.043396,25,22.323563
27/05/2021;08:57:55,?,2.903141,?,15.785702,400,400.007904,25,22.341656
27/05/2021;08:57:56,?,2.894007,?,15.817235,400,399.934906,25,22.354731
27/05/2021;08:57:57,?,2.894007,?,15.834456,400,399.917175,25,22.359337
27/05/2021;08:57:58,?,2.892303,?,15.867422,400,399.890442,25,22.371767
