REPORT START/STOP
Start Time,14/01/2021,13:56:18
End Time,14/01/2021,15:09:47

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
14/01/2021;13:59:37,8.890141,6.419182,20.94376,36.889717,6.476577,-6.313162,84.744446
14/01/2021;13:59:38,8.85998,6.414411,20.975653,36.884361,6.418162,-6.322414,84.623558
14/01/2021;13:59:39,8.82953,6.408166,21.007854,36.873558,6.352446,-6.347874,84.5084
14/01/2021;13:59:40,8.7956,6.390622,21.043734,36.854038,6.293751,-6.362802,84.414513
14/01/2021;13:59:41,8.765585,6.385173,21.075474,36.835922,6.235337,-6.362611,84.368111
14/01/2021;13:59:42,8.73122,6.391164,21.111813,36.822876,6.16962,-6.364189,84.346443
14/01/2021;13:59:43,8.73122,6.391164,21.111813,36.822876,6.118227,-6.383623,84.356972
14/01/2021;13:59:44,8.701204,6.397293,21.143553,36.806496,6.052511,-6.406043,84.399239
14/01/2021;13:59:45,8.67119,6.402789,21.175293,36.786247,5.986794,-6.41525,84.496643
14/01/2021;13:59:46,8.640739,6.403641,21.207493,36.769035,5.935401,-6.422494,84.613632
14/01/2021;13:59:47,8.610579,6.40384,21.239388,36.755802,5.876987,-6.426527,84.685699
14/01/2021;13:59:48,8.576796,6.40109,21.275114,36.742786,5.811271,-6.431734,84.723801
14/01/2021;13:59:49,8.546345,6.39679,21.307314,36.734791,5.752575,-6.440874,84.74881
14/01/2021;13:59:50,8.516185,6.392101,21.339207,36.711449,5.752575,-6.440874,84.74881
14/01/2021;13:59:51,8.48617,6.387761,21.370947,36.700684,5.694161,-6.439902,84.780151
14/01/2021;13:59:52,8.45195,6.391429,21.407133,36.686832,5.635466,-6.445693,84.77742
14/01/2021;13:59:53,8.41802,6.382293,21.443014,36.665638,5.569188,-6.461667,84.748497
14/01/2021;13:59:54,8.39163,6.384219,21.470921,36.653816,5.511055,-6.465939,84.723656
14/01/2021;13:59:55,8.357555,6.377428,21.506954,36.644245,5.444777,-6.457949,84.761421
14/01/2021;13:59:56,8.327394,6.370147,21.538847,36.631104,5.386362,-6.453854,84.868095
14/01/2021;13:59:57,8.327394,6.370147,21.538847,36.631104,5.328229,-6.455925,85.054565
14/01/2021;13:59:58,8.293465,6.366488,21.574726,36.617786,5.261951,-6.466311,85.250076
14/01/2021;13:59:59,8.26316,6.370351,21.606773,36.610092,5.203817,-6.482596,85.448265
14/01/2021;14:00:00,8.22923,6.368169,21.642653,36.590282,5.1308,-6.493381,85.621307
14/01/2021;14:00:01,8.19878,6.368018,21.674854,36.576965,5.1308,-6.493381,85.621307
14/01/2021;14:00:02,8.16485,6.367568,21.710733,36.561485,5.072104,-6.513521,85.775543
14/01/2021;14:00:03,8.131065,6.366932,21.74646,36.535656,5.006107,-6.528971,85.860893
14/01/2021;14:00:04,8.096845,6.367062,21.782646,36.520412,4.947974,-6.541451,85.908966
14/01/2021;14:00:05,8.06683,6.370023,21.814386,36.513916,4.896581,-6.562093,85.883034
14/01/2021;14:00:06,8.03667,6.355292,21.846279,36.509624,4.830864,-6.580296,85.741623
14/01/2021;14:00:07,8.03667,6.355292,21.846279,36.509624,4.765148,-6.581399,85.548172
14/01/2021;14:00:08,8.00622,6.341819,21.878479,36.494511,4.721056,-6.580975,85.374153
14/01/2021;14:00:09,7.97606,6.332932,21.910374,36.479858,4.65534,-6.586153,85.209496
14/01/2021;14:00:10,7.942275,6.335335,21.9461,36.463913,4.589624,-6.605134,85.013031
14/01/2021;14:00:11,7.91197,6.333336,21.978148,36.446045,4.516045,-6.639676,84.818596
14/01/2021;14:00:12,7.87804,6.328448,22.014027,36.44812,4.516045,-6.639676,84.818596
14/01/2021;14:00:13,7.84788,6.32833,22.045919,36.426193,4.457911,-6.651734,84.689621
14/01/2021;14:00:14,7.813805,6.328456,22.081953,36.405849,4.391633,-6.648463,84.546326
14/01/2021;14:00:15,7.783645,6.328806,22.113846,36.398029,4.333219,-6.647703,84.491226
14/01/2021;14:00:16,7.749715,6.327874,22.149727,36.383518,4.275085,-6.651802,84.508652
14/01/2021;14:00:17,7.71941,6.321368,22.181774,36.365665,4.208807,-6.65509,84.584129
