REPORT START/STOP
Start Time,11/01/2021,14:32:59
End Time,11/01/2021,15:43:11

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
11/01/2021;14:36:40,8.274469,5.275243,21.594814,27.885521,5.283576,-11.475624,89.723976
11/01/2021;14:36:41,8.24431,5.275432,21.626707,27.884501,5.225723,-11.455263,89.512848
11/01/2021;14:36:42,8.214149,5.279489,21.6586,27.89082,5.167309,-11.440111,89.182503
11/01/2021;14:36:43,8.180075,5.285027,21.694633,27.897112,5.108052,-11.433535,88.679619
11/01/2021;14:36:44,8.149915,5.287094,21.726526,27.892368,5.042616,-11.428813,87.918228
11/01/2021;14:36:45,8.119755,5.288296,21.758419,27.876154,4.984483,-11.425223,87.231712
11/01/2021;14:36:46,8.08568,5.289834,21.794453,27.868889,4.925507,-11.430312,86.617302
11/01/2021;14:36:47,8.05552,5.293127,21.826347,27.842621,4.867092,-11.432907,86.132179
11/01/2021;14:36:48,8.05552,5.293127,21.826347,27.842621,4.808959,-11.436503,85.782097
11/01/2021;14:36:49,8.02536,5.294854,21.85824,27.816689,4.749983,-11.436923,85.572411
11/01/2021;14:36:50,7.998825,5.297244,21.886299,27.798382,4.684266,-11.43108,85.429008
11/01/2021;14:36:51,7.964895,5.295542,21.92218,27.783558,4.626133,-11.42332,85.270653
11/01/2021;14:36:52,7.934735,5.294664,21.954073,27.753279,4.567157,-11.417264,85.159698
11/01/2021;14:36:53,7.90066,5.294642,21.990107,27.719597,4.508742,-11.403946,85.139366
11/01/2021;14:36:54,7.8705,5.294986,22.021999,27.711685,4.450609,-11.391846,85.217712
11/01/2021;14:36:55,7.84034,5.297278,22.053894,27.706703,4.450609,-11.391846,85.217712
11/01/2021;14:36:56,7.806265,5.298756,22.089928,27.688477,4.384331,-11.381489,85.269791
11/01/2021;14:36:57,7.77596,5.303064,22.121973,27.67614,4.326198,-11.373144,85.219482
11/01/2021;14:36:58,7.745655,5.306514,22.15402,27.670605,4.25318,-11.356335,85.026642
11/01/2021;14:36:59,7.71564,5.309278,22.18576,27.656969,4.201786,-11.34829,84.715202
11/01/2021;14:37:00,7.68171,5.309606,22.22164,27.643423,4.143372,-11.339021,84.293053
11/01/2021;14:37:01,7.65126,5.308354,22.253839,27.618334,4.077656,-11.324454,83.860947
11/01/2021;14:37:02,7.65126,5.308354,22.253839,27.618334,4.01896,-11.30994,83.412071
11/01/2021;14:37:03,7.6211,5.309174,22.285734,27.594275,3.953244,-11.300948,83.058052
11/01/2021;14:37:04,7.587315,5.309326,22.321461,27.579472,3.887528,-11.302185,82.827499
11/01/2021;14:37:05,7.55672,5.307805,22.353813,27.551403,3.836135,-11.289165,82.691193
11/01/2021;14:37:06,7.526705,5.308503,22.385553,27.541384,3.772946,-11.26974,82.492928
11/01/2021;14:37:07,7.49408,5.307627,22.420053,27.530357,3.772946,-11.26974,82.492928
11/01/2021;14:37:08,7.464065,5.306559,22.451794,27.542801,3.714532,-11.258112,82.148819
11/01/2021;14:37:09,7.433615,5.307041,22.483994,27.529482,3.640671,-11.257652,81.496941
11/01/2021;14:37:10,7.39606,5.304312,22.523706,27.520716,3.582819,-11.265251,80.863045
11/01/2021;14:37:11,7.3659,5.301069,22.555599,27.497746,3.524404,-11.267174,80.184456
11/01/2021;14:37:12,7.335595,5.2982,22.587646,27.503778,3.465147,-11.256816,79.502159
11/01/2021;14:37:13,7.335595,5.2982,22.587646,27.503778,3.407295,-11.24788,78.864098
11/01/2021;14:37:14,7.301665,5.295746,22.623528,27.513821,3.341578,-11.244508,78.082352
11/01/2021;14:37:15,7.271505,5.293879,22.65542,27.495218,3.289623,-11.245873,77.432159
11/01/2021;14:37:16,7.2412,5.292432,22.687468,27.463354,3.231771,-11.250189,76.961433
11/01/2021;14:37:17,7.21481,5.289408,22.715374,27.417847,3.166055,-11.264007,76.772514
11/01/2021;14:37:18,7.18088,5.288612,22.751253,27.393192,3.107078,-11.27667,76.769928
11/01/2021;14:37:19,7.146805,5.287704,22.787287,27.352846,3.041362,-11.287132,76.914482
11/01/2021;14:37:20,7.116645,5.28738,22.81918,27.299046,3.041362,-11.287132,76.914482
11/01/2021;14:37:21,7.086485,5.286674,22.851074,27.288376,2.983229,-11.301762,77.099113
