REPORT START/STOP
Start Time,20/05/2021,12:23:27
End Time,20/05/2021,13:52:20

Program,R454C_pi_5.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;12:27:11,?,5.470285,?,25.536816,400,400.096283,25,29.045794
20/05/2021;12:27:12,?,5.470166,?,25.541153,400,400.154816,25,29.052118
20/05/2021;12:27:13,?,5.470166,?,25.546457,400,400.179382,25,29.066263
20/05/2021;12:27:14,?,5.470269,?,25.555107,400,400.233124,25,29.072901
20/05/2021;12:27:15,?,5.471451,?,25.554636,400,400.228668,25,29.073151
20/05/2021;12:27:16,?,5.473637,?,25.557335,400,400.249664,25,29.074558
20/05/2021;12:27:17,?,5.475757,?,25.56242,400,400.28421,25,29.075853
20/05/2021;12:27:18,?,5.486276,?,25.572124,400,400.261475,25,29.074081
20/05/2021;12:27:19,?,5.497712,?,25.582136,400,400.275818,25,29.068474
20/05/2021;12:27:20,?,5.507859,?,25.582136,400,400.275818,25,29.068474
20/05/2021;12:27:21,?,5.514085,?,25.57967,400,400.272644,25,29.075785
20/05/2021;12:27:22,?,5.516823,?,25.589817,400,400.308685,25,29.082354
20/05/2021;12:27:23,?,5.521189,?,25.587606,400,400.328705,25,29.077343
20/05/2021;12:27:24,?,5.523663,?,25.607918,400,400.321594,25,29.070078
20/05/2021;12:27:25,?,5.523663,?,25.629429,400,400.145996,25,29.070339
20/05/2021;12:27:26,?,5.525472,?,25.643269,400,399.641754,25,29.075876
20/05/2021;12:27:27,?,5.521109,?,25.649014,400,399.704224,25,29.082546
20/05/2021;12:27:28,?,5.521224,?,25.656521,400,399.850037,25,29.091265
20/05/2021;12:27:29,?,5.524399,?,25.665903,400,399.934448,25,29.097933
20/05/2021;12:27:30,?,5.523398,?,25.672112,400,399.979156,25,29.090469
20/05/2021;12:27:31,?,5.520926,?,25.672112,400,399.979156,25,29.090469
20/05/2021;12:27:32,?,5.519955,?,25.668938,400,399.923096,25,29.078716
20/05/2021;12:27:33,?,5.519955,?,25.673079,400,399.915039,25,29.074642
20/05/2021;12:27:34,?,5.520648,?,25.680498,400,399.95575,25,29.077055
20/05/2021;12:27:35,?,5.523252,?,25.695751,400,399.956726,25,29.076965
20/05/2021;12:27:36,?,5.526055,?,25.710749,400,399.974152,25,29.07465
20/05/2021;12:27:37,?,5.529773,?,25.721392,400,399.936188,25,29.078041
20/05/2021;12:27:38,?,5.531459,?,25.732159,400,399.869354,25,29.08609
20/05/2021;12:27:39,?,5.530143,?,25.708933,400,399.825287,25,29.098331
20/05/2021;12:27:40,?,5.526633,?,25.722477,400,399.796814,25,29.102959
20/05/2021;12:27:41,?,5.525436,?,25.751884,400,399.766724,25,29.099144
20/05/2021;12:27:42,?,5.525568,?,25.766804,400,399.811707,25,29.105869
20/05/2021;12:27:43,?,5.525555,?,25.759338,400,399.845062,25,29.109945
20/05/2021;12:27:44,?,5.525555,?,25.764807,400,399.878052,25,29.113203
20/05/2021;12:27:45,?,5.527515,?,25.776394,400,399.916321,25,29.11474
20/05/2021;12:27:46,?,5.527696,?,25.776394,400,399.916321,25,29.11474
20/05/2021;12:27:47,?,5.522872,?,25.794752,400,399.991577,25,29.115858
20/05/2021;12:27:48,?,5.521164,?,25.779379,400,400.019165,25,29.123903
20/05/2021;12:27:49,?,5.518197,?,25.772404,400,400.022064,25,29.13665
20/05/2021;12:27:50,?,5.518197,?,25.780294,400,400.028809,25,29.148802
20/05/2021;12:27:51,?,5.515226,?,25.812527,400,400.025726,25,29.149574
20/05/2021;12:27:52,?,5.511123,?,25.815207,400,400.01709,25,29.147486
20/05/2021;12:27:53,?,5.507907,?,25.820925,400,399.986664,25,29.147762
20/05/2021;12:27:54,?,5.503995,?,25.821404,400,399.983215,25,29.150145
20/05/2021;12:27:55,?,5.503995,?,25.831461,400,399.980042,25,29.158945
20/05/2021;12:27:56,?,5.500145,?,25.831461,400,399.980042,25,29.158945
20/05/2021;12:27:57,?,5.496138,?,25.846212,400,400.020721,25,29.168959
20/05/2021;12:27:58,?,5.490202,?,25.855867,400,399.987335,25,29.174732
20/05/2021;12:27:59,?,5.484977,?,25.85162,400,399.940216,25,29.177731
20/05/2021;12:28:00,?,5.479856,?,25.860264,400,399.993469,25,29.191856
20/05/2021;12:28:01,?,5.477487,?,25.868557,400,400.026825,25,29.203821
20/05/2021;12:28:02,?,5.47415,?,25.865685,400,399.968597,25,29.211565
20/05/2021;12:28:03,?,5.468727,?,25.849625,400,400.027954,25,29.207113
20/05/2021;12:28:04,?,5.463686,?,25.855379,400,400.005554,25,29.202093
20/05/2021;12:28:05,?,5.457612,?,25.869658,400,399.973785,25,29.199383
20/05/2021;12:28:06,?,5.457612,?,25.878071,400,399.963776,25,29.201107
20/05/2021;12:28:07,?,5.454036,?,25.878071,400,399.963776,25,29.201107
20/05/2021;12:28:08,?,5.449578,?,25.8715,400,399.989838,25,29.208014
20/05/2021;12:28:09,?,5.443926,?,25.869589,400,400.02887,25,29.214443
20/05/2021;12:28:10,?,5.440707,?,25.866856,400,400.051788,25,29.219193
20/05/2021;12:28:11,?,5.434923,?,25.849237,400,400.089935,25,29.219147
20/05/2021;12:28:12,?,5.429895,?,25.840136,400,400.076843,25,29.219372
20/05/2021;12:28:13,?,5.429895,?,25.853128,400,400.111694,25,29.219166
20/05/2021;12:28:14,?,5.427735,?,25.839613,400,400.121887,25,29.217339
20/05/2021;12:28:15,?,5.425446,?,25.846392,400,400.18515,25,29.209978
20/05/2021;12:28:16,?,5.422734,?,25.828384,400,400.193146,25,29.207371
20/05/2021;12:28:17,?,5.419479,?,25.828384,400,400.193146,25,29.207371
20/05/2021;12:28:18,?,5.419479,?,25.818563,400,400.222778,25,29.212994
20/05/2021;12:28:19,?,5.417559,?,25.81517,400,400.319244,25,29.21427
20/05/2021;12:28:20,?,5.413995,?,25.824806,400,400.341125,25,29.221252
20/05/2021;12:28:21,?,5.410319,?,25.825052,400,400.323853,25,29.222143
20/05/2021;12:28:22,?,5.40735,?,25.847155,400,400.246948,25,29.215799
20/05/2021;12:28:23,?,5.405723,?,25.864244,400,400.273224,25,29.204145
20/05/2021;12:28:24,?,5.404854,?,25.866629,400,400.302551,25,29.206076
20/05/2021;12:28:25,?,5.406019,?,25.87257,400,400.247864,25,29.204798
