REPORT START/STOP
Start Time,20/05/2021,14:51:10
End Time,20/05/2021,16:32:52

Program,R454C_pi_5.5_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;14:54:31,?,7.389188,?,38.77869,400,400.05368,25,33.700272
20/05/2021;14:54:32,?,7.407018,?,38.821518,400,399.985413,25,33.70195
20/05/2021;14:54:33,?,7.423835,?,38.865471,400,399.919128,25,33.708397
20/05/2021;14:54:34,?,7.443462,?,38.948612,400,399.9534,25,33.723061
20/05/2021;14:54:35,?,7.46257,?,39.016396,400,399.979553,25,33.729393
20/05/2021;14:54:36,?,7.482799,?,39.068455,400,399.976288,25,33.726463
20/05/2021;14:54:37,?,7.503081,?,39.115932,400,399.880432,25,33.727226
20/05/2021;14:54:38,?,7.519331,?,39.174767,400,399.889709,25,33.735146
20/05/2021;14:54:39,?,7.53711,?,39.218658,400,399.834656,25,33.745892
20/05/2021;14:54:40,?,7.554307,?,39.250896,400,399.866547,25,33.756908
20/05/2021;14:54:41,?,7.568719,?,39.250896,400,399.866547,25,33.756908
20/05/2021;14:54:42,?,7.585285,?,39.302876,400,399.861786,25,33.765713
20/05/2021;14:54:43,?,7.604025,?,39.342964,400,399.880981,25,33.768848
20/05/2021;14:54:44,?,7.619742,?,39.403603,400,399.826813,25,33.77631
20/05/2021;14:54:45,?,7.638803,?,39.45681,400,399.76178,25,33.779575
20/05/2021;14:54:46,?,7.65308,?,39.49234,400,399.648041,25,33.780857
20/05/2021;14:54:47,?,7.664954,?,39.537991,400,399.611664,25,33.779747
20/05/2021;14:54:48,?,7.682071,?,39.598454,400,399.581573,25,33.775154
20/05/2021;14:54:49,?,7.699231,?,39.63842,400,399.580566,25,33.766277
20/05/2021;14:54:50,?,7.699231,?,39.680511,400,399.559143,25,33.763882
20/05/2021;14:54:51,?,7.724093,?,39.722446,400,399.523254,25,33.77121
20/05/2021;14:54:52,?,7.744865,?,39.748787,400,399.582306,25,33.785549
20/05/2021;14:54:53,?,7.760456,?,39.790104,400,399.668152,25,33.804253
20/05/2021;14:54:54,?,7.777582,?,39.829578,400,399.78894,25,33.811089
20/05/2021;14:54:55,?,7.79117,?,39.857452,400,399.841583,25,33.808586
20/05/2021;14:54:56,?,7.804416,?,39.880119,400,399.801819,25,33.811241
20/05/2021;14:54:57,?,7.818259,?,39.916935,400,399.70517,25,33.818123
20/05/2021;14:54:58,?,7.832559,?,39.916935,400,399.70517,25,33.818123
20/05/2021;14:54:59,?,7.852552,?,39.96862,400,399.647827,25,33.829319
20/05/2021;14:55:00,?,7.874521,?,40.002258,400,399.660767,25,33.844784
20/05/2021;14:55:01,?,7.895323,?,40.014446,400,399.692413,25,33.862286
20/05/2021;14:55:02,?,7.915531,?,40.035938,400,399.730225,25,33.868866
20/05/2021;14:55:03,?,7.915531,?,40.093697,400,399.690918,25,33.865284
20/05/2021;14:55:04,?,7.935818,?,40.13908,400,399.587158,25,33.851368
20/05/2021;14:55:05,?,7.959085,?,40.161434,400,399.678375,25,33.843136
20/05/2021;14:55:06,?,7.984083,?,40.181252,400,399.791473,25,33.838249
20/05/2021;14:55:07,?,8.00882,?,40.204353,400,399.861267,25,33.846905
