REPORT START/STOP
Start Time,19/01/2021,15:29:46
End Time,19/01/2021,17:42:24

Program,R410A_pi_6
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
19/01/2021;15:32:52,7.048933,7.943379,21.713301,35.152004,0.238128662109375,11.835311,106.538025
19/01/2021;15:32:53,7.0176,7.936,21.736799,35.0863,0.1331071853637695,11.652182,106.404274
19/01/2021;15:32:54,6.9864,7.927907,21.760201,35.028244,0.02808666229248047,11.461863,106.265625
19/01/2021;15:32:55,6.958267,7.917068,21.7813,34.967827,-0.06656742095947266,11.258779,106.123489
19/01/2021;15:32:56,6.9272,7.900823,21.8046,34.910812,-0.06656742095947266,11.258779,106.123489
19/01/2021;15:32:57,6.899467,7.883441,21.825399,34.855549,-0.1603202819824219,11.055125,105.976959
19/01/2021;15:32:58,6.899467,7.883441,21.825399,34.855549,-0.2536211013793945,10.839409,105.839455
19/01/2021;15:32:59,6.864667,7.856643,21.8515,34.781647,-0.3599939346313477,10.569188,105.703995
19/01/2021;15:33:00,6.837067,7.836963,21.8722,34.729477,-0.4532966613769531,10.347116,105.584015
19/01/2021;15:33:01,6.805867,7.819319,21.895599,34.672356,-0.5704870223999023,10.098481,105.428604
19/01/2021;15:33:02,6.774533,7.799743,21.9191,34.6306,-0.6529712677001953,9.85706,105.327316
19/01/2021;15:33:03,6.7468,7.781378,21.939899,34.583382,-0.7467231750488281,9.630308,105.236908
19/01/2021;15:33:04,6.7156,7.762795,21.963301,34.524818,-0.8639144897460938,9.387457,105.160416
19/01/2021;15:33:05,6.687734,7.745442,21.9842,34.481342,-0.9581174850463867,9.132216,105.103905
19/01/2021;15:33:06,6.66,7.723884,22.004999,34.439644,-1.05187,8.902227,105.017738
19/01/2021;15:33:07,6.632267,7.703568,22.025801,34.398998,-1.157342,8.66237,104.942818
19/01/2021;15:33:08,6.600934,7.681277,22.049299,34.359043,-1.157342,8.66237,104.942818
19/01/2021;15:33:09,6.600934,7.681277,22.049299,34.359043,-1.251545,8.410162,104.822296
19/01/2021;15:33:10,6.5732,7.66225,22.070101,34.321217,-1.357017,8.16473,104.732285
19/01/2021;15:33:11,6.5416,7.642038,22.0938,34.288063,-1.452122,7.957839,104.655754
19/01/2021;15:33:12,6.510533,7.622125,22.1171,34.250202,-1.557142,7.707973,104.556717
19/01/2021;15:33:13,6.483867,7.605789,22.1371,34.219498,-1.647289,7.487935,104.474937
19/01/2021;15:33:14,6.459733,7.592649,22.155201,34.194397,-1.740591,7.256192,104.433762
19/01/2021;15:33:15,6.428267,7.580035,22.178801,34.171497,-1.835245,7.018692,104.403366
19/01/2021;15:33:16,6.400533,7.568211,22.1996,34.154354,-1.940717,6.776404,104.376297
19/01/2021;15:33:17,6.369467,7.549974,22.2229,34.139359,-2.034018,6.563437,104.329575
19/01/2021;15:33:18,6.341467,7.535353,22.2439,34.128166,-2.140391,6.33867,104.226982
19/01/2021;15:33:19,6.313733,7.517956,22.2647,34.119545,-2.233693,6.128934,104.121216
19/01/2021;15:33:20,6.282667,7.498424,22.288,34.11005,-2.339164,5.902237,104.02639
19/01/2021;15:33:21,6.254667,7.481576,22.309,34.10181,-2.339164,5.902237,104.02639
19/01/2021;15:33:22,6.254667,7.481576,22.309,34.10181,-2.422099,5.65835,103.980743
19/01/2021;15:33:23,6.227067,7.467998,22.3297,34.094799,-2.515401,5.424091,103.931404
19/01/2021;15:33:24,6.195867,7.447271,22.3531,34.091232,-2.620873,5.172498,103.897736
19/01/2021;15:33:25,6.171333,7.434406,22.3715,34.089405,-2.715076,4.880605,103.896713
19/01/2021;15:33:26,6.140266,7.417175,22.3948,34.086369,-2.808828,4.624656,103.925415
19/01/2021;15:33:27,6.112534,7.400837,22.4156,34.084579,-2.9143,4.360106,103.896721
19/01/2021;15:33:28,6.081067,7.385592,22.439199,34.082558,-2.996784,4.074174,103.822113
19/01/2021;15:33:29,6.053467,7.370176,22.4599,34.081223,-3.090537,3.81389,103.750359
19/01/2021;15:33:30,6.025733,7.351695,22.4807,34.082508,-3.207728,3.520377,103.702805
19/01/2021;15:33:31,5.990933,7.332793,22.5068,34.084545,-3.31365,3.170512,103.661186
19/01/2021;15:33:32,5.9632,7.309992,22.527599,34.080528,-3.395683,2.908435,103.629013
19/01/2021;15:33:33,5.9632,7.309992,22.527599,34.080528,-3.501155,2.597462,103.619438
19/01/2021;15:33:34,5.9316,7.284362,22.5513,34.07127,-3.583639,2.312128,103.599525
19/01/2021;15:33:35,5.904133,7.266016,22.571899,34.063374,-3.583639,2.312128,103.599525
19/01/2021;15:33:36,5.879867,7.250812,22.590099,34.05584,-3.70083,1.990328,103.549416
19/01/2021;15:33:37,5.852133,7.229628,22.610901,34.045319,-3.807203,1.740364,103.510979
19/01/2021;15:33:38,5.8208,7.205554,22.634399,34.036407,-3.900956,1.535303,103.50148
19/01/2021;15:33:39,5.796534,7.182923,22.652599,34.024754,-3.994257,1.349269,103.502739
19/01/2021;15:33:40,5.7688,7.157144,22.673401,34.009842,-4.088912,1.165244,103.523682
19/01/2021;15:33:41,5.737467,7.131292,22.696899,33.99353,-4.194383,0.9972777962684631,103.553223
19/01/2021;15:33:42,5.709733,7.109729,22.717701,33.979385,-4.287685,0.8779679536819458,103.559769
19/01/2021;15:33:43,5.678267,7.084764,22.741301,33.96138,-4.382339,0.8022397756576538,103.547691
19/01/2021;15:33:44,5.650534,7.054353,22.7621,33.943985,-4.476091,0.7672919631004334,103.534157
19/01/2021;15:33:45,5.622933,7.026287,22.782801,33.922859,-4.592831,0.7559740543365479,103.483627
19/01/2021;15:33:46,5.594934,6.995252,22.803801,33.898788,-4.592831,0.7559740543365479,103.483627
19/01/2021;15:33:47,5.5672,6.96316,22.8246,33.875183,-4.675766,0.7626119256019592,103.425026
19/01/2021;15:33:48,5.536133,6.92697,22.8479,33.84454,-4.769068,0.7786930799484253,103.398209
19/01/2021;15:33:49,5.536133,6.92697,22.8479,33.84454,-4.874539,0.8093357086181641,103.376526
19/01/2021;15:33:50,5.501333,6.899939,22.874001,33.81115,-4.968743,0.8673925399780273,103.338226
19/01/2021;15:33:51,5.4736,6.88199,22.8948,33.784878,-5.074665,0.9170633554458618,103.366493
19/01/2021;15:33:52,5.445867,6.872505,22.9156,33.762825,-5.167967,0.9645260572433472,103.42305
19/01/2021;15:33:53,5.414534,6.867587,22.9391,33.745514,-5.273889,1.016555,103.540291
19/01/2021;15:33:54,5.383333,6.859092,22.9625,33.722614,-5.367641,1.051672,103.678368
19/01/2021;15:33:55,5.3556,6.851122,22.983299,33.702469,-5.473113,1.092705,103.81781
19/01/2021;15:33:56,5.327734,6.839962,23.0042,33.682823,-5.567317,1.122313,103.932243
19/01/2021;15:33:57,5.3,6.826665,23.025,33.662525,-5.64935,1.127996,104.004646
19/01/2021;15:33:58,5.272266,6.812294,23.045799,33.642616,-5.64935,1.127996,104.004646
19/01/2021;15:33:59,5.2444,6.802936,23.0667,33.622963,-5.755272,1.100912,104.029823
19/01/2021;15:34:00,5.2132,6.795394,23.090099,33.604103,-5.849025,1.035545,104.048828
19/01/2021;15:34:01,5.2132,6.795394,23.090099,33.604103,-5.942778,0.9471352100372315,104.048553
19/01/2021;15:34:02,5.185467,6.790272,23.110901,33.588608,-6.03653,0.8374126553535461,104.045258
19/01/2021;15:34:03,5.1576,6.782288,23.1318,33.578518,-6.142452,0.7102657556533814,104.049881
19/01/2021;15:34:04,5.122933,6.776791,23.157801,33.570263,-6.224485,0.5646829009056091,104.04673
19/01/2021;15:34:05,5.091467,6.771641,23.1814,33.562881,-6.318238,0.3385936319828033,103.98954
19/01/2021;15:34:06,5.063733,6.754952,23.2022,33.557823,-6.424161,0.008065392263233662,103.975212
19/01/2021;15:34:07,5.036133,6.740145,23.2229,33.551815,-6.517913,-0.3856386840343475,103.987274
19/01/2021;15:34:08,5.004667,6.727836,23.2465,33.546364,-6.624737,-0.8571810722351074,103.999672
19/01/2021;15:34:09,4.977067,6.714858,23.2672,33.54105,-6.718039,-1.225731,104.039375
